Step,Iteration,RedMeanReward,RedRewardStd,WinRateRecent,WinRateCumul,RedMissiles,BlueMissiles,Episodes,RedWins,BlueWins,Draws,RedAliveMean,BlueAliveMean,RedDeathsMissile,RedDeathsCrash,BlueDeathsMissile,BlueDeathsCrash,RedMissileHits,BlueMissileHits,RedMissileHitRate,BlueMissileHitRate,KD_Red_AllDeaths,KD_Red_MissileOnly,RWR,RWRDenominatorZero,RewardVersion,RewardMode,ObsNormalization,PIDProfile,PIDThrottleBase,MissileGuidanceMode,CheckpointSchema,ActionDistribution,AltitudeRewardConfigVersion,AltitudeRewardConfig,ActionStdMean,ActionStdMin,ActionStdMax,ActionLogStdMean,ActorLoss,CriticLoss,LatentEntropy,r_pitch,r_roll,r_alt,r_bound,r_vel,r_adv,r_end,r_death,r_pitch_team_sum,r_pitch_per_agent_mean,r_roll_team_sum,r_roll_per_agent_mean,r_alt_team_sum,r_alt_per_agent_mean,r_bound_team_sum,r_bound_per_agent_mean,r_vel_team_sum,r_vel_per_agent_mean,r_adv_team_sum,r_adv_per_agent_mean,r_end_team,LaunchDiagRedGeometryOk,LaunchDiagBlueGeometryOk,LaunchDiagRedLaunches,LaunchDiagBlueLaunches,LaunchDiagRedRangeOk,LaunchDiagRedAoOk,LaunchDiagRedTaOk,LaunchDiagBlueRangeOk,LaunchDiagBlueAoOk,LaunchDiagBlueTaOk,LaunchDiagRedEngagedBlocked,LaunchDiagBlueEngagedBlocked,LaunchDiagRedCooldownBlocked,LaunchDiagBlueCooldownBlocked,LaunchDiagRedKillCooldownBlocked,LaunchDiagBlueKillCooldownBlocked,LaunchDiagRedLockMature,LaunchDiagBlueLockMature,RedGeometryToLaunchRate,BlueGeometryToLaunchRate,RedRangeToGeometryRate,BlueRangeToGeometryRate,RedLaunchRangeMean,RedLaunchRangeP25,RedLaunchRangeP50,RedLaunchRangeP75,RedLaunchAoDegMean,RedLaunchAoDegP50,RedLaunchTaDegMean,RedLaunchTaDegP50,RedLaunchClosingSpeedMean,RedLaunchAltitudeDiffAbsMean,RedLaunchHitRateFromQualityRecords,BlueLaunchRangeMean,BlueLaunchRangeP25,BlueLaunchRangeP50,BlueLaunchRangeP75,BlueLaunchAoDegMean,BlueLaunchAoDegP50,BlueLaunchTaDegMean,BlueLaunchTaDegP50,BlueLaunchClosingSpeedMean,BlueLaunchAltitudeDiffAbsMean,BlueLaunchHitRateFromQualityRecords,RedActionAbsMean,RedActionNearBoundFrac,RedActionNearBoundFracPitch,RedActionNearBoundFracHeading,RedActionNearBoundFracVelocity
118000,59,-373.16462158203126,88.74632785739658,0.0,0.0,0.0,5.76,729,0,729,0,0.0,3.0,2174,13,13,0,13,2174,0.9285714285714286,0.77726135144798,0.00594421582075903,0.005979760809567618,0.0,False,paper_literal_eq15_eq20_joint_v3,paper_joint,paper_fixed_v1,paper,0.0,paper_eq9,vanilla_mappo_paper_env_v2,tanh_squashed_normal_v1,eq17_engineering_thresholds_unbounded_tail_v2,"{""d_att_max_m"":null,""h_adv_m"":5000.0,""h_att_m"":2000.0,""h_max_m"":10000.0,""h_min_m"":0.0,""high_altitude_tail"":0.1,""version"":""eq17_engineering_thresholds_unbounded_tail_v2""}",0.4953622817993164,0.4852592945098877,0.5069576501846313,-0.7026275992393494,-0.08890663743950426,180.91734008789064,2.131640276312828,-0.293166254310562,-0.08438512553228252,11.49324369100855,0.0,0.0,-294.28028185548055,-90.0,0.0,-0.293166254310562,-0.09772208477018733,-0.08438512553228252,-0.028128375177427504,11.49324369100855,3.831081230336183,0.0,0.0,0.0,0.0,-294.28028185548055,-98.09342728516019,-90.0,0,1000,0,43,172318,47433,23079,97902,69535,22294,0,74492,0,29,0,0,0,72,0.0,0.043,0.0,0.010214295928581642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3174.001834500035,2416.3463060004788,3010.226430661366,3899.079467711263,33.43250313193834,40.819819660092016,145.54203433128544,156.63450942106434,-34.14611262784121,1316.4557436938414,0.47368421052631576,0.39600675643886885,0.0,0.0,0.0,0.0
120000,60,-374.18648132324216,87.55123624662468,0.0,0.0,0.0,5.72,733,0,733,0,0.0,3.0,2186,13,13,0,13,2186,0.9285714285714286,0.7718926553672316,0.005911778080945885,0.005946935041171089,0.0,False,paper_literal_eq15_eq20_joint_v3,paper_joint,paper_fixed_v1,paper,0.0,paper_eq9,vanilla_mappo_paper_env_v2,tanh_squashed_normal_v1,eq17_engineering_thresholds_unbounded_tail_v2,"{""d_att_max_m"":null,""h_adv_m"":5000.0,""h_att_m"":2000.0,""h_max_m"":10000.0,""h_min_m"":0.0,""high_altitude_tail"":0.1,""version"":""eq17_engineering_thresholds_unbounded_tail_v2""}",0.49863165616989136,0.48942917585372925,0.510482668876648,-0.696042537689209,-0.1539105933625251,146.34691314697267,2.15959609746933,-0.3011992593763419,-0.08653491834425556,12.55383630830989,0.0,0.0,-296.35254155272014,-90.0,0.0,-0.3011992593763419,-0.1003997531254473,-0.08653491834425556,-0.02884497278141852,12.55383630830989,4.184612102769964,0.0,0.0,0.0,0.0,-296.35254155272014,-98.78418051757338,-90.0,0,786,0,35,127614,24810,11487,59337,42541,12725,0,68277,0,4,0,0,0,39,0.0,0.044529262086514,0.0,0.013246372415187826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3543.249175691324,2571.24546391321,3192.091331251117,4062.741222886492,31.070964493114708,34.8242385741978,141.00382763127936,153.34223910625477,-1.7193294135261978,1835.445663514981,0.47058823529411764,0.4013934955509731,0.0,0.0,0.0,0.0
122000,61,-383.9208001708984,87.33436739358521,0.0,0.0,0.0,5.8,738,0,738,0,0.0,3.0,2201,13,13,0,13,2201,0.9285714285714286,0.7645015630427232,0.005871725383920506,0.005906406179009541,0.0,False,paper_literal_eq15_eq20_joint_v3,paper_joint,paper_fixed_v1,paper,0.0,paper_eq9,vanilla_mappo_paper_env_v2,tanh_squashed_normal_v1,eq17_engineering_thresholds_unbounded_tail_v2,"{""d_att_max_m"":null,""h_adv_m"":5000.0,""h_att_m"":2000.0,""h_max_m"":10000.0,""h_min_m"":0.0,""high_altitude_tail"":0.1,""version"":""eq17_engineering_thresholds_unbounded_tail_v2""}",0.5022426843643188,0.4928986728191376,0.5161496996879578,-0.688869833946228,-0.16026651887223126,161.53534393310548,2.179431584477425,-0.28458088323743214,-0.08687361903851355,12.545507339096902,0.0,0.0,-306.0947986964611,-90.0,0.0,-0.28458088323743214,-0.09486029441247738,-0.08687361903851355,-0.02895787301283785,12.545507339096902,4.181835779698967,0.0,0.0,0.0,0.0,-306.0947986964611,-102.03159956548704,-90.0,0,1148,0,47,156172,40410,22578,82581,57431,19992,0,73591,0,1,0,0,0,48,0.0,0.040940766550522645,0.0,0.013901502766980298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3708.9676849621223,2664.815038066159,3039.982134006659,4036.2757453728073,25.176920284619516,24.071366542952216,154.50545416833043,160.54905949820704,-39.01033710760742,1425.2100630164275,0.3409090909090909,0.4068718708313862,0.0,0.0,0.0,0.0
124000,62,-377.8280474853516,84.41077086018309,0.0,0.0,0.02,6.0,744,0,744,0,0.0,3.0,2218,14,13,0,13,2218,0.8125,0.7603702434007542,0.005824372759856631,0.005861136158701533,0.0,False,paper_literal_eq15_eq20_joint_v3,paper_joint,paper_fixed_v1,paper,0.0,paper_eq9,vanilla_mappo_paper_env_v2,tanh_squashed_normal_v1,eq17_engineering_thresholds_unbounded_tail_v2,"{""d_att_max_m"":null,""h_adv_m"":5000.0,""h_att_m"":2000.0,""h_max_m"":10000.0,""h_min_m"":0.0,""high_altitude_tail"":0.1,""version"":""eq17_engineering_thresholds_unbounded_tail_v2""}",0.5064389109611511,0.4968136250972748,0.5200543999671936,-0.6805412769317627,-0.0734988178126514,158.43572387695312,2.203145307302475,-0.31297579321999386,-0.08957387648394566,13.888903752609231,0.0,0.0,-301.3143406869425,-90.0,0.0,-0.31297579321999386,-0.10432526440666462,-0.08957387648394566,-0.029857958827981885,13.888903752609231,4.629634584203077,0.0,0.0,0.0,0.0,-301.3143406869425,-100.43811356231417,-90.0,30,862,2,38,156607,46091,23873,94315,65383,20708,2286,65468,0,10,0,0,2,48,0.06666666666666667,0.04408352668213457,0.00019156231841488568,0.009139585431797699,3919.8023531595973,3868.085220542039,3919.8023531595973,3971.5194857771553,43.76915511892764,43.76915511892764,116.65072597336237,116.65072597336237,120.88250576750232,2679.112708273711,1.0,3611.5950566189163,2699.068172707559,3204.838607182418,4004.540758709215,30.370272309116718,36.73145475228475,143.10217986563018,151.0611279721158,-7.352772698746651,1905.3881784444009,0.48717948717948717,0.4106091670904275,0.0,0.0,0.0,0.0
126000,63,-372.77845275878906,75.94391737010291,0.0,0.0,0.04,6.14,751,0,751,0,0.0,2.98,2238,15,14,0,14,2238,0.875,0.7578733491364714,0.006213936972924989,0.006255585344057194,0.0,False,paper_literal_eq15_eq20_joint_v3,paper_joint,paper_fixed_v1,paper,0.0,paper_eq9,vanilla_mappo_paper_env_v2,tanh_squashed_normal_v1,eq17_engineering_thresholds_unbounded_tail_v2,"{""d_att_max_m"":null,""h_adv_m"":5000.0,""h_att_m"":2000.0,""h_max_m"":10000.0,""h_min_m"":0.0,""high_altitude_tail"":0.1,""version"":""eq17_engineering_thresholds_unbounded_tail_v2""}",0.5095466375350952,0.4990750849246979,0.522553563117981,-0.674416184425354,-0.10548758353106677,119.23865661621093,2.224279320240021,-0.3469133481087567,-0.09074887926968853,15.224684726097271,0.0,0.0,-298.16542085497474,-89.4,0.0,-0.3469133481087567,-0.1156377827029189,-0.09074887926968853,-0.03024962642322951,15.224684726097271,5.074894908699091,0.0,0.0,0.0,0.0,-298.16542085497474,-99.38847361832491,-89.4,0,912,0,36,148706,45627,16767,82530,62722,14453,0,66176,0,0,0,0,0,36,0.0,0.039473684210526314,0.0,0.011050527081061433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3200.431026890954,2494.3281578184556,3094.194569549511,3644.7626934322634,29.88811485403214,35.53418935359677,147.92050738946776,152.06543862962678,-17.057272452569848,1513.380199533186,0.4722222222222222,0.4101455514441207,0.0,0.0,0.0,0.0
128000,64,-370.13312377929685,65.81047715497743,0.0,0.0,0.04,6.1,758,0,758,0,0.0,2.98,2258,16,14,0,14,2258,0.875,0.7549314610498161,0.006156552330694811,0.006200177147918512,0.0,False,paper_literal_eq15_eq20_joint_v3,paper_joint,paper_fixed_v1,paper,0.0,paper_eq9,vanilla_mappo_paper_env_v2,tanh_squashed_normal_v1,eq17_engineering_thresholds_unbounded_tail_v2,"{""d_att_max_m"":null,""h_adv_m"":5000.0,""h_att_m"":2000.0,""h_max_m"":10000.0,""h_min_m"":0.0,""high_altitude_tail"":0.1,""version"":""eq17_engineering_thresholds_unbounded_tail_v2""}",0.5135217905044556,0.5015182495117188,0.5287386178970337,-0.6667054891586304,-0.14697626363486052,174.2071548461914,2.2450863122940063,-0.39670023737798105,-0.09413267701601172,13.193954565834824,0.0,0.0,-293.43619897563696,-89.4,0.0,-0.39670023737798105,-0.13223341245932702,-0.09413267701601172,-0.03137755900533724,13.193954565834824,4.397984855278275,0.0,0.0,0.0,0.0,-293.43619897563696,-97.81206632521231,-89.4,0,1114,0,38,149506,41151,15251,84005,63250,16142,0,65501,0,1,0,0,0,39,0.0,0.03411131059245961,0.0,0.013261115409797035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3487.9927379468472,3015.4750155849333,3381.5847586918935,3926.511794587749,26.653141849730137,24.309214963268353,144.07769525100838,145.81276040031162,-29.699893505828587,1487.1644034509561,0.4523809523809524,0.4118975652799203,0.0,0.0,0.0,0.0
130000,65,-373.3824700927734,70.03182809685296,0.0,0.0,0.04,6.4,764,0,764,0,0.0,2.98,2275,17,14,0,14,2275,0.875,0.7518175809649703,0.006108202443280977,0.006153846153846154,0.0,False,paper_literal_eq15_eq20_joint_v3,paper_joint,paper_fixed_v1,paper,0.0,paper_eq9,vanilla_mappo_paper_env_v2,tanh_squashed_normal_v1,eq17_engineering_thresholds_unbounded_tail_v2,"{""d_att_max_m"":null,""h_adv_m"":5000.0,""h_att_m"":2000.0,""h_max_m"":10000.0,""h_min_m"":0.0,""high_altitude_tail"":0.1,""version"":""eq17_engineering_thresholds_unbounded_tail_v2""}",0.5174919962882996,0.5061250925064087,0.5329696536064148,-0.6589996218681335,-0.011585004394873977,111.60884017944336,2.2676018476486206,-0.4099993022018231,-0.09706514931720672,14.406618038108638,0.0,0.0,-297.88196023369784,-89.4,0.0,-0.4099993022018231,-0.13666643406727438,-0.09706514931720672,-0.03235504977240224,14.406618038108638,4.80220601270288,0.0,0.0,0.0,0.0,-297.88196023369784,-99.29398674456594,-89.4,0,862,0,35,136744,32391,13265,72728,51235,17292,0,64016,0,0,0,0,0,35,0.0,0.04060324825986079,0.0,0.011852381476185237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3540.226674792303,2736.199214166494,3384.63293852743,4133.46423494767,29.09771530959775,32.91692923478833,154.01184134220554,167.97556788261855,-27.620432738835998,1922.1146685693911,0.4166666666666667,0.42167996987972955,0.0,0.0,0.0,0.0
132000,66,-379.512802734375,71.49557046594532,0.0,0.0,0.04,6.6,770,0,770,0,0.0,2.98,2291,19,14,0,14,2291,0.875,0.7462540716612378,0.006060606060606061,0.006110868616324749,0.0,False,paper_literal_eq15_eq20_joint_v3,paper_joint,paper_fixed_v1,paper,0.0,paper_eq9,vanilla_mappo_paper_env_v2,tanh_squashed_normal_v1,eq17_engineering_thresholds_unbounded_tail_v2,"{""d_att_max_m"":null,""h_adv_m"":5000.0,""h_att_m"":2000.0,""h_max_m"":10000.0,""h_min_m"":0.0,""high_altitude_tail"":0.1,""version"":""eq17_engineering_thresholds_unbounded_tail_v2""}",0.522537887096405,0.5136327743530273,0.5377967953681946,-0.6492710113525391,-0.16140838246792555,152.15182037353514,2.2951566845178606,-0.43708758030485606,-0.10155679079915415,14.883124246438683,0.0,0.0,-304.4572097296861,-89.4,0.0,-0.43708758030485606,-0.1456958601016187,-0.10155679079915415,-0.033852263599718053,14.883124246438683,4.961041415479561,0.0,0.0,0.0,0.0,-304.4572097296861,-101.48573657656203,-89.4,0,1101,0,44,158763,39706,21119,76939,53709,18855,0,81824,0,15,0,0,0,59,0.0,0.03996366939146231,0.0,0.01431003782217081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4544.751754442431,3200.3336777848363,3950.701480205292,5107.772371862282,26.994397847238506,33.0551678143076,146.41944387651,150.5956766880305,-14.07563105383856,1955.3637914924454,0.3333333333333333,0.4182641611544911,0.0,0.0,0.0,0.0
134000,67,-374.86228820800784,71.4167146987356,0.0,0.0,0.06,6.38,776,0,776,0,0.0,2.98,2307,21,14,0,14,2307,0.8235294117647058,0.7432345360824743,0.006013745704467354,0.006068487212830516,0.0,False,paper_literal_eq15_eq20_joint_v3,paper_joint,paper_fixed_v1,paper,0.0,paper_eq9,vanilla_mappo_paper_env_v2,tanh_squashed_normal_v1,eq17_engineering_thresholds_unbounded_tail_v2,"{""d_att_max_m"":null,""h_adv_m"":5000.0,""h_att_m"":2000.0,""h_max_m"":10000.0,""h_min_m"":0.0,""high_altitude_tail"":0.1,""version"":""eq17_engineering_thresholds_unbounded_tail_v2""}",0.5267396569252014,0.5165167450904846,0.5434516668319702,-0.6413024663925171,-0.17992870397865773,138.0686004638672,2.3219370752573014,-0.44548038502613174,-0.10457643757145117,14.347824988115853,0.0,0.0,-299.25999073175893,-89.4,0.0,-0.44548038502613174,-0.14849346167537725,-0.10457643757145117,-0.034858812523817055,14.347824988115853,4.782608329371951,0.0,0.0,0.0,0.0,-299.25999073175893,-99.75333024391965,-89.4,15,811,1,34,145475,39613,26582,82829,60042,16181,843,69767,0,21,0,0,1,55,0.06666666666666667,0.04192355117139334,0.00010311050008592542,0.009791256685460407,9954.521114771407,9954.521114771407,9954.521114771407,9954.521114771407,18.09458259030254,18.09458259030254,118.0990842507806,118.0990842507806,191.1395105110777,4208.921493706676,0.0,3616.4596663616367,2405.2900163001204,3148.247458477489,4087.8973987302206,29.274661297667393,36.46599112013018,138.03010978141023,142.67680993430182,-28.76060952049477,1570.0266767091223,0.48717948717948717,0.41893954021244184,0.0,0.0,0.0,0.0
136000,68,-377.09313049316404,71.2862950188166,0.0,0.0,0.06,6.58,782,0,782,0,0.0,2.98,2323,23,14,0,14,2323,0.8235294117647058,0.7381633301557038,0.005967604433077579,0.006026689625484288,0.0,False,paper_literal_eq15_eq20_joint_v3,paper_joint,paper_fixed_v1,paper,0.0,paper_eq9,vanilla_mappo_paper_env_v2,tanh_squashed_normal_v1,eq17_engineering_thresholds_unbounded_tail_v2,"{""d_att_max_m"":null,""h_adv_m"":5000.0,""h_att_m"":2000.0,""h_max_m"":10000.0,""h_min_m"":0.0,""high_altitude_tail"":0.1,""version"":""eq17_engineering_thresholds_unbounded_tail_v2""}",0.533161997795105,0.5241959095001221,0.5476458668708801,-0.6291165947914124,-0.10091124745085836,122.18474502563477,2.350618115067482,-0.4419595052891514,-0.10746045267548444,14.88550686080484,0.0,0.0,-302.029156404368,-89.4,0.0,-0.4419595052891514,-0.1473198350963838,-0.10746045267548444,-0.03582015089182815,14.88550686080484,4.96183562026828,0.0,0.0,0.0,0.0,-302.029156404368,-100.67638546812266,-89.4,0,1169,0,43,151842,39885,23543,82685,58147,21552,0,69157,0,22,0,0,0,65,0.0,0.036783575705731396,0.0,0.014137993590131221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3489.950198752448,2820.688217974074,3389.267300696272,3929.6338797215603,30.554164381803343,35.56399774527066,148.4419229631881,155.43231062448734,-35.722007937506916,1684.1756860627563,0.39473684210526316,0.4225554297949859,0.0,0.0,0.0,0.0
138000,69,-375.3768505859375,68.87870616082942,0.0,0.0,0.06,6.42,786,0,786,0,0.0,2.98,2334,24,14,0,14,2334,0.8235294117647058,0.7323501725760904,0.005937234944868533,0.005998286203941731,0.0,False,paper_literal_eq15_eq20_joint_v3,paper_joint,paper_fixed_v1,paper,0.0,paper_eq9,vanilla_mappo_paper_env_v2,tanh_squashed_normal_v1,eq17_engineering_thresholds_unbounded_tail_v2,"{""d_att_max_m"":null,""h_adv_m"":5000.0,""h_att_m"":2000.0,""h_max_m"":10000.0,""h_min_m"":0.0,""high_altitude_tail"":0.1,""version"":""eq17_engineering_thresholds_unbounded_tail_v2""}",0.5395392775535583,0.5299475193023682,0.5522569417953491,-0.617189884185791,-0.05019845385104418,127.23228302001954,2.3883453249931335,-0.4664314523931196,-0.11083952476415668,14.041618965472084,0.0,0.0,-299.44113885092776,-89.4,0.0,-0.4664314523931196,-0.15547715079770655,-0.11083952476415668,-0.036946508254718895,14.041618965472084,4.680539655157362,0.0,0.0,0.0,0.0,-299.44113885092776,-99.81371295030925,-89.4,0,1098,0,40,142223,28179,18774,73793,48410,19450,0,68430,0,19,0,0,0,59,0.0,0.03642987249544627,0.0,0.014879460111392679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3577.296008737109,3125.6665561216614,3506.881138074774,4064.3175472047797,29.6067434742862,35.87184651373974,151.6810508948065,164.74208528166784,-26.49519845889166,2047.9324685187516,0.3076923076923077,0.43224207000265863,0.0,0.0,0.0,0.0
140000,70,-378.59960998535155,67.7743978835762,0.0,0.0,0.06,6.78,791,0,791,0,0.0,2.98,2346,27,14,0,14,2346,0.8235294117647058,0.7269910133250698,0.0058997050147492625,0.005967604433077579,0.0,False,paper_literal_eq15_eq20_joint_v3,paper_joint,paper_fixed_v1,paper,0.0,paper_eq9,vanilla_mappo_paper_env_v2,tanh_squashed_normal_v1,eq17_engineering_thresholds_unbounded_tail_v2,"{""d_att_max_m"":null,""h_adv_m"":5000.0,""h_att_m"":2000.0,""h_max_m"":10000.0,""h_min_m"":0.0,""high_altitude_tail"":0.1,""version"":""eq17_engineering_thresholds_unbounded_tail_v2""}",0.5432009696960449,0.5343291759490967,0.5549421310424805,-0.6104024648666382,-0.1392726108431816,150.03189086914062,2.4163646548986435,-0.5143493072906068,-0.11802201239867742,15.878317561546913,0.0,0.0,-304.44547785066845,-89.4,0.0,-0.5143493072906068,-0.17144976909686893,-0.11802201239867742,-0.03934067079955914,15.878317561546913,5.292772520515638,0.0,0.0,0.0,0.0,-304.44547785066845,-101.48182595022281,-89.4,8,1292,0,40,141719,33037,16597,68263,50939,12276,0,73456,0,0,0,0,0,40,0.0,0.030959752321981424,5.644973503905616e-05,0.018926797826055112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3337.334630628543,2661.619330651997,3287.902297690732,4078.65176623778,25.477194336739007,22.27306983459433,152.81505340271787,163.7621753276086,-33.24696279701226,1504.6866553084883,0.4,0.4312943399721071,0.0,0.0,0.0,0.0
142000,71,-386.9904345703125,65.35034650348435,0.0,0.0,0.02,6.78,798,0,798,0,0.0,3.0,2363,31,14,0,14,2363,0.8235294117647058,0.7244022072348253,0.005847953216374269,0.005924672027084215,0.0,False,paper_literal_eq15_eq20_joint_v3,paper_joint,paper_fixed_v1,paper,0.0,paper_eq9,vanilla_mappo_paper_env_v2,tanh_squashed_normal_v1,eq17_engineering_thresholds_unbounded_tail_v2,"{""d_att_max_m"":null,""h_adv_m"":5000.0,""h_att_m"":2000.0,""h_max_m"":10000.0,""h_min_m"":0.0,""high_altitude_tail"":0.1,""version"":""eq17_engineering_thresholds_unbounded_tail_v2""}",0.5477229952812195,0.5412519574165344,0.5576984882354736,-0.6020705103874207,-0.06800813507288694,208.81444091796874,2.438422068953514,-0.5524336605996953,-0.12378982990100124,15.418377154923123,0.0,0.0,-311.73251412258475,-90.0,0.0,-0.5524336605996953,-0.18414455353323178,-0.12378982990100124,-0.04126327663366708,15.418377154923123,5.139459051641041,0.0,0.0,0.0,0.0,-311.73251412258475,-103.91083804086158,-90.0,0,905,0,35,151889,43087,20017,80726,59584,16886,0,71163,0,6,0,0,0,41,0.0,0.03867403314917127,0.0,0.011210762331838564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3446.1791116351096,2817.712174632006,3398.969485241836,4305.739804340765,30.79874020304056,37.997360951812766,148.390282583143,155.9226491117624,-38.84497654008297,1664.4388017597166,0.38461538461538464,0.44487991758182743,0.0,0.0,0.0,0.0
144000,72,-389.87553466796874,66.8458038399013,0.0,0.0,0.02,6.66,804,0,804,0,0.0,3.0,2381,31,14,0,14,2381,0.8235294117647058,0.719770253929867,0.005804311774461028,0.005879882402351953,0.0,False,paper_literal_eq15_eq20_joint_v3,paper_joint,paper_fixed_v1,paper,0.0,paper_eq9,vanilla_mappo_paper_env_v2,tanh_squashed_normal_v1,eq17_engineering_thresholds_unbounded_tail_v2,"{""d_att_max_m"":null,""h_adv_m"":5000.0,""h_att_m"":2000.0,""h_max_m"":10000.0,""h_min_m"":0.0,""high_altitude_tail"":0.1,""version"":""eq17_engineering_thresholds_unbounded_tail_v2""}",0.5506924390792847,0.5437397360801697,0.5597726702690125,-0.5966531038284302,-0.03246422773227096,142.28485870361328,2.459219256043434,-0.5361271490078249,-0.12451726409200276,15.404049182525723,0.0,0.0,-314.6188683600674,-90.0,0.0,-0.5361271490078249,-0.17870904966927495,-0.12451726409200276,-0.04150575469733425,15.404049182525723,5.134683060841907,0.0,0.0,0.0,0.0,-314.6188683600674,-104.87295612002247,-90.0,0,1117,0,46,155290,36797,25071,77222,55263,17808,0,82190,0,29,0,0,0,75,0.0,0.04118173679498657,0.0,0.014464789826733314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4004.851132682004,3002.0802991152036,3602.835560474854,4393.891090856545,28.293602879210475,36.02915517201241,148.29160389849105,157.96919719720762,-32.02487075209039,1789.10220832521,0.38095238095238093,0.436819747523239,0.0,0.0,0.0,0.0
146000,73,-390.7781060791016,63.892243371729876,0.0,0.0,0.02,6.66,811,0,811,0,0.0,3.0,2399,34,14,0,14,2399,0.8235294117647058,0.7171898355754858,0.005754212905877518,0.005835764902042517,0.0,False,paper_literal_eq15_eq20_joint_v3,paper_joint,paper_fixed_v1,paper,0.0,paper_eq9,vanilla_mappo_paper_env_v2,tanh_squashed_normal_v1,eq17_engineering_thresholds_unbounded_tail_v2,"{""d_att_max_m"":null,""h_adv_m"":5000.0,""h_att_m"":2000.0,""h_max_m"":10000.0,""h_min_m"":0.0,""high_altitude_tail"":0.1,""version"":""eq17_engineering_thresholds_unbounded_tail_v2""}",0.5529033541679382,0.5443975925445557,0.5631256103515625,-0.5926698446273804,-0.1742798554711044,141.24876403808594,2.4734017580747603,-0.5770097762849494,-0.13208383940500734,15.303208291807053,0.0,0.0,-315.37215877873734,-90.0,0.0,-0.5770097762849494,-0.19233659209498313,-0.13208383940500734,-0.04402794646833578,15.303208291807053,5.101069430602351,0.0,0.0,0.0,0.0,-315.37215877873734,-105.12405292624578,-90.0,0,973,0,37,144525,35775,16199,79176,57628,16301,0,72525,0,0,0,0,0,37,0.0,0.03802672147995889,0.0,0.012289077498231788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3715.872671719494,2978.609909841014,3401.003843211728,4304.567372221062,29.39304104058294,35.794589890281735,143.63305619723377,152.00347180785943,-14.125254006140562,1776.5586705809487,0.4523809523809524,0.4391017931654065,0.0,0.0,0.0,0.0
148000,74,-398.138896484375,68.04708169264086,0.0,0.0,0.02,6.74,816,0,816,0,0.0,3.0,2412,36,14,0,14,2412,0.8235294117647058,0.7121346324180691,0.005718954248366013,0.005804311774461028,0.0,False,paper_literal_eq15_eq20_joint_v3,paper_joint,paper_fixed_v1,paper,0.0,paper_eq9,vanilla_mappo_paper_env_v2,tanh_squashed_normal_v1,eq17_engineering_thresholds_unbounded_tail_v2,"{""d_att_max_m"":null,""h_adv_m"":5000.0,""h_att_m"":2000.0,""h_max_m"":10000.0,""h_min_m"":0.0,""high_altitude_tail"":0.1,""version"":""eq17_engineering_thresholds_unbounded_tail_v2""}",0.5566421747207642,0.5477180480957031,0.5651887655258179,-0.5859149694442749,-0.1320098475087434,139.61260223388672,2.4882377445697785,-0.5818703146092077,-0.1316503942766105,15.73076452633219,0.0,0.0,-323.1560930794605,-90.0,0.0,-0.5818703146092077,-0.19395677153640256,-0.1316503942766105,-0.043883464758870165,15.73076452633219,5.243588175444063,0.0,0.0,0.0,0.0,-323.1560930794605,-107.7186976931535,-90.0,0,1212,0,42,150678,31833,22655,75732,50717,19746,0,77233,0,18,0,0,0,60,0.0,0.034653465346534656,0.0,0.01600380288385359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3655.755433715724,3142.585759292726,3454.837597021905,4183.399364014185,26.362223819155787,25.34735719856676,156.23259339556438,167.7525926596105,-48.61801414885057,1613.8284095434265,0.3076923076923077,0.4420386009307986,0.0,0.0,0.0,0.0
