Iteration,Step,ActorLoss,CriticLoss,LatentEntropy,RedMeanReward,RedWinRate,RedRewardStd,WinRateRecent,RedMissiles,BlueMissiles,Episodes,RedWins,BlueWins,Draws,RedAliveMean,BlueAliveMean,RedDeathsMissile,RedDeathsCrash,BlueDeathsMissile,BlueDeathsCrash,RedMissileHits,BlueMissileHits,RedMissileHitRate,BlueMissileHitRate,KD_Red_AllDeaths,KD_Red_MissileOnly,RWR,RWRDenominatorZero,RewardVersion,RewardMode,ObsNormalization,PIDProfile,PIDThrottleBase,MissileGuidanceMode,CheckpointSchema,ActionDistribution,AltitudeRewardConfigVersion,AltitudeRewardConfig,r_pitch_team_sum,r_pitch_per_agent_mean,r_roll_team_sum,r_roll_per_agent_mean,r_alt_team_sum,r_alt_per_agent_mean,r_bound_team_sum,r_bound_per_agent_mean,r_vel_team_sum,r_vel_per_agent_mean,r_adv_team_sum,r_adv_per_agent_mean,r_end_team,ActionStdMean,ActionStdMin,ActionStdMax,ActionLogStdMean,LaunchDiagRedGeometryOk,LaunchDiagBlueGeometryOk,LaunchDiagRedLaunches,LaunchDiagBlueLaunches,LaunchDiagRedRangeOk,LaunchDiagRedAoOk,LaunchDiagRedTaOk,LaunchDiagBlueRangeOk,LaunchDiagBlueAoOk,LaunchDiagBlueTaOk,LaunchDiagRedEngagedBlocked,LaunchDiagBlueEngagedBlocked,LaunchDiagRedCooldownBlocked,LaunchDiagBlueCooldownBlocked,LaunchDiagRedKillCooldownBlocked,LaunchDiagBlueKillCooldownBlocked,LaunchDiagRedLockMature,LaunchDiagBlueLockMature,RedGeometryToLaunchRate,BlueGeometryToLaunchRate,RedRangeToGeometryRate,BlueRangeToGeometryRate,RedLaunchRangeMean,RedLaunchRangeP25,RedLaunchRangeP50,RedLaunchRangeP75,RedLaunchAoDegMean,RedLaunchAoDegP50,RedLaunchTaDegMean,RedLaunchTaDegP50,RedLaunchClosingSpeedMean,RedLaunchAltitudeDiffAbsMean,RedLaunchHitRateFromQualityRecords,BlueLaunchRangeMean,BlueLaunchRangeP25,BlueLaunchRangeP50,BlueLaunchRangeP75,BlueLaunchAoDegMean,BlueLaunchAoDegP50,BlueLaunchTaDegMean,BlueLaunchTaDegP50,BlueLaunchClosingSpeedMean,BlueLaunchAltitudeDiffAbsMean,BlueLaunchHitRateFromQualityRecords,RedActionAbsMean,RedActionNearBoundFrac,RedActionNearBoundFracPitch,RedActionNearBoundFracHeading,RedActionNearBoundFracVelocity
155,310000,-0.209694,107.670831,4.396021,-396.9374,0.000846,92.5475,0.000000,0.3,12.0,1182,1,1181,0,0.0000,2.8800,3221,324,31,0,31,3221,0.492063,0.462389,0.008745,0.009624,0.000847,0,paper_literal_eq15_eq20_joint_v3,paper_joint,paper_fixed_v1,paper,0.000000,paper_eq9,vanilla_mappo_paper_env_v2,tanh_squashed_normal_v1,eq17_engineering_thresholds_unbounded_tail_v2,"{""d_att_max_m"":null,""h_adv_m"":5000.0,""h_att_m"":2000.0,""h_max_m"":10000.0,""h_min_m"":0.0,""high_altitude_tail"":0.1,""version"":""eq17_engineering_thresholds_unbounded_tail_v2""}",-1.264663,-0.421554,-0.191651,-0.063884,42.254101,14.084700,0.000000,0.000000,0.000000,0.000000,-351.335109,-117.111703,-86.400000,1.051553,1.041781,1.056444,0.050246,0,1121,0,37,113065,19847,11747,59172,41599,13072,0,54590,0,5,0,0,0,42,0.000000,0.033006,0.000000,0.018945,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3663.721360,3006.508678,3447.066118,4479.460051,23.595316,24.585465,139.299709,142.257219,11.957555,1720.487169,0.272727,0.638186,0.003058,0.002446,0.003058,0.003670
156,312000,-0.268572,54.958778,4.417926,-397.7630,0.000843,91.5264,0.000000,0.3,12.0,1186,1,1185,0,0.0000,2.8600,3231,326,32,1,32,3231,0.507937,0.461110,0.009277,0.009904,0.000844,0,paper_literal_eq15_eq20_joint_v3,paper_joint,paper_fixed_v1,paper,0.000000,paper_eq9,vanilla_mappo_paper_env_v2,tanh_squashed_normal_v1,eq17_engineering_thresholds_unbounded_tail_v2,"{""d_att_max_m"":null,""h_adv_m"":5000.0,""h_att_m"":2000.0,""h_max_m"":10000.0,""h_min_m"":0.0,""high_altitude_tail"":0.1,""version"":""eq17_engineering_thresholds_unbounded_tail_v2""}",-1.298850,-0.432950,-0.193656,-0.064552,41.920741,13.973580,0.000000,0.000000,0.000000,0.000000,-352.391080,-117.463693,-85.800000,1.058285,1.048407,1.063306,0.056627,0,1402,0,41,98851,19906,6237,34898,29889,6370,0,67315,0,15,0,0,0,56,0.000000,0.029244,0.000000,0.040174,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3915.976105,3416.432368,3820.104569,4255.837724,21.823581,21.629481,145.299047,155.507477,-5.161263,1914.987883,0.244444,0.634348,0.005221,0.006810,0.006129,0.002724
157,314000,-0.197035,148.971486,4.443071,-389.7624,0.000840,92.6133,0.000000,0.3,11.8,1191,1,1190,0,0.0000,2.8600,3241,331,32,1,32,3241,0.492308,0.459977,0.009239,0.009873,0.000840,0,paper_literal_eq15_eq20_joint_v3,paper_joint,paper_fixed_v1,paper,0.000000,paper_eq9,vanilla_mappo_paper_env_v2,tanh_squashed_normal_v1,eq17_engineering_thresholds_unbounded_tail_v2,"{""d_att_max_m"":null,""h_adv_m"":5000.0,""h_att_m"":2000.0,""h_max_m"":10000.0,""h_min_m"":0.0,""high_altitude_tail"":0.1,""version"":""eq17_engineering_thresholds_unbounded_tail_v2""}",-1.320157,-0.440052,-0.192785,-0.064262,40.709279,13.569760,0.000000,0.000000,0.000000,0.000000,-343.158544,-114.386181,-85.800000,1.069931,1.057837,1.078473,0.067560,30,1139,2,39,135318,26193,10809,75317,56214,11385,1725,63504,0,15,0,0,2,54,0.066667,0.034241,0.000222,0.015123,2957.603249,2514.667691,2957.603249,3400.538808,43.608334,43.608334,95.579080,95.579080,224.677946,2896.781043,0.000000,3759.776175,3314.057605,3825.950744,4341.235156,29.882871,29.601070,132.891662,129.408851,-12.347437,2073.266190,0.212121,0.646071,0.005607,0.005952,0.004400,0.006470
158,316000,-0.099998,60.991367,4.474866,-390.6031,0.000838,91.9050,0.000000,0.3,11.5,1193,1,1192,0,0.0000,2.8600,3245,333,32,1,32,3245,0.477612,0.457687,0.009223,0.009861,0.000839,0,paper_literal_eq15_eq20_joint_v3,paper_joint,paper_fixed_v1,paper,0.000000,paper_eq9,vanilla_mappo_paper_env_v2,tanh_squashed_normal_v1,eq17_engineering_thresholds_unbounded_tail_v2,"{""d_att_max_m"":null,""h_adv_m"":5000.0,""h_att_m"":2000.0,""h_max_m"":10000.0,""h_min_m"":0.0,""high_altitude_tail"":0.1,""version"":""eq17_engineering_thresholds_unbounded_tail_v2""}",-1.354117,-0.451372,-0.194979,-0.064993,39.375750,13.125250,0.000000,0.000000,0.000000,0.000000,-342.629619,-114.209873,-85.800000,1.080298,1.071243,1.090490,0.077211,63,1463,2,44,111030,11049,11574,28578,22735,5818,3178,86457,15,0,0,0,17,44,0.031746,0.030075,0.000567,0.051193,8211.685056,8202.408472,8211.685056,8220.961639,40.749563,40.749563,105.491971,105.491971,147.501404,3225.471057,1.000000,4405.348977,3715.814387,4405.796937,4933.470509,22.438994,21.896611,147.630446,157.806540,-19.977239,2013.338351,0.127660,0.638336,0.004709,0.004300,0.005528,0.004300
159,318000,-0.320573,82.309533,4.500416,-390.9354,0.000835,93.7332,0.000000,0.3,11.4,1197,1,1196,0,0.0000,2.8200,3254,336,34,1,34,3254,0.507463,0.455934,0.009749,0.010449,0.000836,0,paper_literal_eq15_eq20_joint_v3,paper_joint,paper_fixed_v1,paper,0.000000,paper_eq9,vanilla_mappo_paper_env_v2,tanh_squashed_normal_v1,eq17_engineering_thresholds_unbounded_tail_v2,"{""d_att_max_m"":null,""h_adv_m"":5000.0,""h_att_m"":2000.0,""h_max_m"":10000.0,""h_min_m"":0.0,""high_altitude_tail"":0.1,""version"":""eq17_engineering_thresholds_unbounded_tail_v2""}",-1.343162,-0.447721,-0.197060,-0.065687,39.500440,13.166813,0.000000,0.000000,0.000000,0.000000,-344.295468,-114.765156,-84.600000,1.087204,1.078009,1.096524,0.083585,0,1342,0,47,120396,19054,10082,51589,37646,12967,0,70035,0,8,0,0,0,55,0.000000,0.035022,0.000000,0.026013,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3922.108448,3046.033046,3741.345673,4554.425191,24.717748,20.383628,141.343627,151.839842,1.867309,1816.571120,0.239130,0.645174,0.005071,0.006437,0.004681,0.004096
160,320000,-0.277205,94.006934,4.517642,-396.3167,0.000833,94.9005,0.000000,0.3,11.4,1201,1,1200,0,0.0000,2.8200,3265,337,34,1,34,3265,0.507463,0.454672,0.009717,0.010413,0.000833,0,paper_literal_eq15_eq20_joint_v3,paper_joint,paper_fixed_v1,paper,0.000000,paper_eq9,vanilla_mappo_paper_env_v2,tanh_squashed_normal_v1,eq17_engineering_thresholds_unbounded_tail_v2,"{""d_att_max_m"":null,""h_adv_m"":5000.0,""h_att_m"":2000.0,""h_max_m"":10000.0,""h_min_m"":0.0,""high_altitude_tail"":0.1,""version"":""eq17_engineering_thresholds_unbounded_tail_v2""}",-1.332609,-0.444203,-0.196089,-0.065363,39.928711,13.309570,0.000000,0.000000,0.000000,0.000000,-350.116566,-116.705522,-84.600000,1.094744,1.082706,1.107660,0.090477,0,1501,0,44,124683,19209,5883,47121,40796,5437,0,77642,0,14,0,0,0,58,0.000000,0.029314,0.000000,0.031854,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4472.393224,3533.678693,4005.142882,5301.634999,21.106250,16.789503,148.688520,158.424176,-22.916059,1817.245826,0.186047,0.639987,0.005663,0.005759,0.006047,0.005183
161,322000,-0.136372,81.638441,4.539125,-390.3398,0.000830,88.0102,0.000000,0.3,11.4,1205,1,1204,0,0.0000,2.8200,3274,340,34,1,34,3274,0.492754,0.453651,0.009685,0.010385,0.000831,0,paper_literal_eq15_eq20_joint_v3,paper_joint,paper_fixed_v1,paper,0.000000,paper_eq9,vanilla_mappo_paper_env_v2,tanh_squashed_normal_v1,eq17_engineering_thresholds_unbounded_tail_v2,"{""d_att_max_m"":null,""h_adv_m"":5000.0,""h_att_m"":2000.0,""h_max_m"":10000.0,""h_min_m"":0.0,""high_altitude_tail"":0.1,""version"":""eq17_engineering_thresholds_unbounded_tail_v2""}",-1.331437,-0.443812,-0.195085,-0.065028,39.303390,13.101130,0.000000,0.000000,0.000000,0.000000,-343.516536,-114.505512,-84.600000,1.103250,1.092078,1.113954,0.098228,41,1047,2,36,119222,20469,13012,57384,41228,9711,4318,68173,0,0,0,0,2,36,0.048780,0.034384,0.000344,0.018246,4499.979835,4219.289459,4499.979835,4780.670212,43.536080,43.536080,103.233152,103.233152,173.170399,3766.779845,0.000000,4063.042047,3297.344561,3654.895837,4452.385913,24.827810,26.162234,137.949712,138.968254,-7.716584,2377.921096,0.157895,0.644479,0.008674,0.012010,0.009437,0.004575
162,324000,-0.338840,115.718246,4.563320,-391.3946,0.000827,83.3361,0.000000,0.3,11.5,1209,1,1208,0,0.0000,2.8200,3282,344,34,1,34,3282,0.492754,0.451631,0.009653,0.010360,0.000828,0,paper_literal_eq15_eq20_joint_v3,paper_joint,paper_fixed_v1,paper,0.000000,paper_eq9,vanilla_mappo_paper_env_v2,tanh_squashed_normal_v1,eq17_engineering_thresholds_unbounded_tail_v2,"{""d_att_max_m"":null,""h_adv_m"":5000.0,""h_att_m"":2000.0,""h_max_m"":10000.0,""h_min_m"":0.0,""high_altitude_tail"":0.1,""version"":""eq17_engineering_thresholds_unbounded_tail_v2""}",-1.355658,-0.451886,-0.198078,-0.066026,40.117926,13.372642,0.000000,0.000000,0.000000,0.000000,-345.358664,-115.119555,-84.600000,1.111443,1.101990,1.121249,0.105634,0,1389,0,50,124926,18393,16191,45617,33608,9755,24,84321,0,15,0,0,0,65,0.000000,0.035997,0.000000,0.030449,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4234.047762,3555.841911,3948.990844,4574.051739,23.846999,21.121531,149.696816,160.169587,-41.077734,1764.981893,0.183673,0.663319,0.008514,0.010162,0.009063,0.006317
163,326000,-0.191912,72.007437,4.588584,-393.7007,0.000825,93.4803,0.000000,0.3,11.3,1212,1,1211,0,0.0000,2.8200,3285,350,34,1,34,3285,0.492754,0.449877,0.009629,0.010350,0.000826,0,paper_literal_eq15_eq20_joint_v3,paper_joint,paper_fixed_v1,paper,0.000000,paper_eq9,vanilla_mappo_paper_env_v2,tanh_squashed_normal_v1,eq17_engineering_thresholds_unbounded_tail_v2,"{""d_att_max_m"":null,""h_adv_m"":5000.0,""h_att_m"":2000.0,""h_max_m"":10000.0,""h_min_m"":0.0,""high_altitude_tail"":0.1,""version"":""eq17_engineering_thresholds_unbounded_tail_v2""}",-1.379846,-0.459949,-0.200147,-0.066716,38.843348,12.947783,0.000000,0.000000,0.000000,0.000000,-346.363881,-115.454627,-84.600000,1.122309,1.104972,1.138531,0.115313,0,1072,0,35,100072,12763,10146,34806,25300,6419,0,67901,0,3,0,0,0,38,0.000000,0.032649,0.000000,0.030799,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4531.369152,3663.945445,4246.017768,5358.129131,24.906486,24.716210,144.194285,146.698088,-7.572172,2516.502820,0.131579,0.649632,0.006641,0.008738,0.005592,0.005592
164,328000,-0.222232,117.009002,4.615215,-397.2339,0.000822,90.7440,0.000000,0.3,11.5,1217,1,1216,0,0.0000,2.8600,3296,354,34,1,34,3296,0.492754,0.448680,0.009589,0.010316,0.000822,0,paper_literal_eq15_eq20_joint_v3,paper_joint,paper_fixed_v1,paper,0.000000,paper_eq9,vanilla_mappo_paper_env_v2,tanh_squashed_normal_v1,eq17_engineering_thresholds_unbounded_tail_v2,"{""d_att_max_m"":null,""h_adv_m"":5000.0,""h_att_m"":2000.0,""h_max_m"":10000.0,""h_min_m"":0.0,""high_altitude_tail"":0.1,""version"":""eq17_engineering_thresholds_unbounded_tail_v2""}",-1.345321,-0.448440,-0.195535,-0.065178,40.159047,13.386349,0.000000,0.000000,0.000000,0.000000,-350.051852,-116.683951,-85.800000,1.131478,1.116147,1.143090,0.123475,0,1356,0,44,124861,18629,8429,52364,42219,9104,0,72628,0,0,0,0,0,44,0.000000,0.032448,0.000000,0.025896,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4055.343076,3161.196661,3997.933596,4623.298184,24.566184,24.539729,144.081459,152.099241,-3.991293,1899.149684,0.219512,0.663750,0.010249,0.014368,0.009195,0.007184
165,330000,-0.287175,62.501777,4.638484,-401.5999,0.000821,90.0199,0.000000,0.3,11.6,1218,1,1217,0,0.0000,2.8600,3298,355,34,1,34,3298,0.472222,0.445796,0.009581,0.010309,0.000822,0,paper_literal_eq15_eq20_joint_v3,paper_joint,paper_fixed_v1,paper,0.000000,paper_eq9,vanilla_mappo_paper_env_v2,tanh_squashed_normal_v1,eq17_engineering_thresholds_unbounded_tail_v2,"{""d_att_max_m"":null,""h_adv_m"":5000.0,""h_att_m"":2000.0,""h_max_m"":10000.0,""h_min_m"":0.0,""high_altitude_tail"":0.1,""version"":""eq17_engineering_thresholds_unbounded_tail_v2""}",-1.359111,-0.453037,-0.196484,-0.065495,41.016339,13.672113,0.000000,0.000000,0.000000,0.000000,-355.260442,-118.420147,-85.800000,1.140448,1.125822,1.153781,0.131371,45,1383,3,52,128615,13188,21232,45697,27978,14191,3097,87833,0,15,0,0,3,67,0.066667,0.037599,0.000350,0.030265,7431.302674,6193.749319,8258.501866,9082.455625,42.422985,43.335697,131.243613,119.648517,67.407205,4410.533032,0.000000,4520.132759,3451.203383,4289.698790,5674.342787,23.869224,17.096340,148.930775,159.503915,-33.136091,1992.369058,0.098039,0.665720,0.008788,0.011299,0.009416,0.005650
166,332000,-0.132722,64.294172,4.668660,-405.8627,0.000820,88.0768,0.000000,0.3,11.7,1220,1,1219,0,0.0000,2.9000,3304,355,34,1,34,3304,0.453333,0.444684,0.009565,0.010291,0.000820,0,paper_literal_eq15_eq20_joint_v3,paper_joint,paper_fixed_v1,paper,0.000000,paper_eq9,vanilla_mappo_paper_env_v2,tanh_squashed_normal_v1,eq17_engineering_thresholds_unbounded_tail_v2,"{""d_att_max_m"":null,""h_adv_m"":5000.0,""h_att_m"":2000.0,""h_max_m"":10000.0,""h_min_m"":0.0,""high_altitude_tail"":0.1,""version"":""eq17_engineering_thresholds_unbounded_tail_v2""}",-1.361896,-0.453965,-0.196182,-0.065394,42.029059,14.009686,0.000000,0.000000,0.000000,0.000000,-359.333444,-119.777815,-87.000000,1.154421,1.139299,1.168329,0.143546,49,1033,3,32,89741,11126,7027,32065,20791,10570,4979,66788,4,0,0,0,7,32,0.061224,0.030978,0.000546,0.032216,7297.296802,5954.153169,9968.245502,9975.914785,34.361191,33.527394,115.488344,116.642517,127.862094,1517.910432,0.666667,5582.614470,4114.735461,5622.951985,6757.481590,19.526833,15.552724,150.132698,158.972950,0.880885,1963.283780,0.147059,0.655321,0.008256,0.012384,0.007224,0.005160
167,334000,-0.234870,150.332881,4.700658,-411.8898,0.000814,96.9541,0.000000,0.3,11.2,1228,1,1227,0,0.0000,2.8800,3319,364,36,1,36,3319,0.480000,0.444489,0.010046,0.010847,0.000815,0,paper_literal_eq15_eq20_joint_v3,paper_joint,paper_fixed_v1,paper,0.000000,paper_eq9,vanilla_mappo_paper_env_v2,tanh_squashed_normal_v1,eq17_engineering_thresholds_unbounded_tail_v2,"{""d_att_max_m"":null,""h_adv_m"":5000.0,""h_att_m"":2000.0,""h_max_m"":10000.0,""h_min_m"":0.0,""high_altitude_tail"":0.1,""version"":""eq17_engineering_thresholds_unbounded_tail_v2""}",-1.393611,-0.464537,-0.197741,-0.065914,41.192434,13.730811,0.000000,0.000000,0.000000,0.000000,-365.090616,-121.696872,-86.400000,1.164104,1.149167,1.177280,0.151902,0,990,0,37,139822,35156,10183,79714,65536,9848,349,60457,0,2,0,0,0,39,0.000000,0.037374,0.000000,0.012419,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4250.335348,3470.884157,4037.618350,4518.519042,29.333091,32.035403,134.092973,139.557183,-8.083960,2282.531565,0.324324,0.671861,0.012798,0.018319,0.010038,0.010038
168,336000,-0.215309,63.094258,4.727276,-411.2454,0.000813,97.8744,0.000000,0.3,11.1,1230,1,1229,0,0.0000,2.8800,3322,367,36,1,36,3322,0.461538,0.441462,0.010030,0.010837,0.000814,0,paper_literal_eq15_eq20_joint_v3,paper_joint,paper_fixed_v1,paper,0.000000,paper_eq9,vanilla_mappo_paper_env_v2,tanh_squashed_normal_v1,eq17_engineering_thresholds_unbounded_tail_v2,"{""d_att_max_m"":null,""h_adv_m"":5000.0,""h_att_m"":2000.0,""h_max_m"":10000.0,""h_min_m"":0.0,""high_altitude_tail"":0.1,""version"":""eq17_engineering_thresholds_unbounded_tail_v2""}",-1.416573,-0.472191,-0.197685,-0.065895,40.852977,13.617659,0.000000,0.000000,0.000000,0.000000,-364.083835,-121.361278,-86.400000,1.175390,1.165264,1.188420,0.161566,45,1632,3,58,113545,7896,10257,33856,24631,9068,5343,87937,0,1,0,0,3,59,0.066667,0.035539,0.000396,0.048204,6969.816346,6612.294265,7294.190210,7489.525358,43.043980,43.299746,120.380826,107.129793,108.086192,3197.421702,0.333333,4583.402462,3491.465684,4170.523519,5476.254128,21.881459,19.142831,142.183416,150.665076,0.582448,1887.124424,0.175439,0.672076,0.013307,0.012546,0.015113,0.012261
169,338000,-0.146897,95.736073,4.756247,-412.2380,0.000809,95.8687,0.000000,0.2,10.5,1236,1,1235,0,0.0000,2.9200,3336,371,36,1,36,3336,0.455696,0.441679,0.009981,0.010791,0.000810,0,paper_literal_eq15_eq20_joint_v3,paper_joint,paper_fixed_v1,paper,0.000000,paper_eq9,vanilla_mappo_paper_env_v2,tanh_squashed_normal_v1,eq17_engineering_thresholds_unbounded_tail_v2,"{""d_att_max_m"":null,""h_adv_m"":5000.0,""h_att_m"":2000.0,""h_max_m"":10000.0,""h_min_m"":0.0,""high_altitude_tail"":0.1,""version"":""eq17_engineering_thresholds_unbounded_tail_v2""}",-1.389074,-0.463025,-0.194447,-0.064816,38.256842,12.752281,0.000000,0.000000,0.000000,0.000000,-361.311091,-120.437030,-87.600000,1.187114,1.175236,1.198528,0.171493,15,1192,1,28,108808,22252,8231,57104,44403,11690,1425,55558,0,0,0,0,1,28,0.066667,0.023490,0.000138,0.020874,1239.349340,1239.349340,1239.349340,1239.349340,8.608431,8.608431,111.255234,111.255234,255.408262,1227.126142,0.000000,4673.747122,3829.698750,4252.566600,5149.253242,26.092255,25.347250,129.578030,125.903893,24.097583,2634.401294,0.366667,0.680212,0.016126,0.023438,0.012019,0.012921
170,340000,-0.086473,101.037119,4.784651,-417.2243,0.000806,93.2348,0.000000,0.3,10.9,1241,1,1240,0,0.0000,2.9000,3348,374,37,1,37,3348,0.468354,0.440642,0.010210,0.011051,0.000806,0,paper_literal_eq15_eq20_joint_v3,paper_joint,paper_fixed_v1,paper,0.000000,paper_eq9,vanilla_mappo_paper_env_v2,tanh_squashed_normal_v1,eq17_engineering_thresholds_unbounded_tail_v2,"{""d_att_max_m"":null,""h_adv_m"":5000.0,""h_att_m"":2000.0,""h_max_m"":10000.0,""h_min_m"":0.0,""high_altitude_tail"":0.1,""version"":""eq17_engineering_thresholds_unbounded_tail_v2""}",-1.432487,-0.477496,-0.198127,-0.066042,39.787317,13.262439,0.000000,0.000000,0.000000,0.000000,-368.380860,-122.793620,-87.000000,1.198065,1.181788,1.208420,0.180661,0,1667,0,45,133740,24641,1294,64586,58853,5378,0,69189,0,1,0,0,0,46,0.000000,0.026995,0.000000,0.025811,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3741.305046,3335.225322,3779.233680,4299.495412,27.676651,29.954322,135.820987,135.892144,-4.342284,2188.989277,0.219512,0.680949,0.015334,0.023536,0.014175,0.008291
171,342000,-0.333648,117.076080,4.813947,-417.8091,0.000801,94.1156,0.000000,0.3,10.6,1248,1,1247,0,0.0000,2.9400,3364,379,37,1,37,3364,0.462500,0.439509,0.010152,0.010999,0.000802,0,paper_literal_eq15_eq20_joint_v3,paper_joint,paper_fixed_v1,paper,0.000000,paper_eq9,vanilla_mappo_paper_env_v2,tanh_squashed_normal_v1,eq17_engineering_thresholds_unbounded_tail_v2,"{""d_att_max_m"":null,""h_adv_m"":5000.0,""h_att_m"":2000.0,""h_max_m"":10000.0,""h_min_m"":0.0,""high_altitude_tail"":0.1,""version"":""eq17_engineering_thresholds_unbounded_tail_v2""}",-1.482409,-0.494136,-0.199301,-0.066434,37.980614,12.660205,0.000000,0.000000,0.000000,0.000000,-365.907799,-121.969266,-88.200000,1.209887,1.198399,1.216526,0.190504,15,1630,1,56,151581,23597,17040,69716,56783,9266,1492,87777,0,14,0,0,1,70,0.066667,0.034356,0.000099,0.023381,7684.399934,7684.399934,7684.399934,7684.399934,44.079305,44.079305,140.980382,140.980382,17.741660,5270.843738,0.000000,4410.443262,3685.362288,4187.237569,4843.270152,29.383775,29.457044,140.351585,148.000768,15.907917,2457.915056,0.288136,0.683089,0.016014,0.025046,0.012750,0.010246
172,344000,-0.335196,72.619085,4.834056,-420.5773,0.000800,93.3039,0.000000,0.3,10.6,1250,1,1249,0,0.0000,2.9400,3370,379,37,1,37,3370,0.462500,0.437719,0.010136,0.010979,0.000801,0,paper_literal_eq15_eq20_joint_v3,paper_joint,paper_fixed_v1,paper,0.000000,paper_eq9,vanilla_mappo_paper_env_v2,tanh_squashed_normal_v1,eq17_engineering_thresholds_unbounded_tail_v2,"{""d_att_max_m"":null,""h_adv_m"":5000.0,""h_att_m"":2000.0,""h_max_m"":10000.0,""h_min_m"":0.0,""high_altitude_tail"":0.1,""version"":""eq17_engineering_thresholds_unbounded_tail_v2""}",-1.483573,-0.494524,-0.199423,-0.066474,37.329345,12.443115,0.000000,0.000000,0.000000,0.000000,-368.023410,-122.674470,-88.200000,1.213539,1.196834,1.222518,0.193493,0,1409,0,45,111432,13615,11293,43016,32868,7700,332,74041,0,1,0,0,0,46,0.000000,0.031938,0.000000,0.032755,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4201.220469,3429.971886,3920.203629,4550.704466,22.746450,19.395727,147.007832,157.823829,-5.381702,1748.627875,0.071429,0.678295,0.009521,0.012592,0.008292,0.007678
173,346000,-0.329266,126.525039,4.847465,-416.6590,0.000796,92.3843,0.000000,0.3,10.5,1257,1,1256,0,0.0000,2.9400,3382,388,37,1,37,3382,0.462500,0.436951,0.010080,0.010940,0.000796,0,paper_literal_eq15_eq20_joint_v3,paper_joint,paper_fixed_v1,paper,0.000000,paper_eq9,vanilla_mappo_paper_env_v2,tanh_squashed_normal_v1,eq17_engineering_thresholds_unbounded_tail_v2,"{""d_att_max_m"":null,""h_adv_m"":5000.0,""h_att_m"":2000.0,""h_max_m"":10000.0,""h_min_m"":0.0,""high_altitude_tail"":0.1,""version"":""eq17_engineering_thresholds_unbounded_tail_v2""}",-1.569369,-0.523123,-0.207803,-0.069268,36.704379,12.234793,0.000000,0.000000,0.000000,0.000000,-363.385990,-121.128663,-88.200000,1.222268,1.204834,1.236277,0.200651,0,1282,0,41,131041,25924,11407,62705,50644,8871,0,71936,0,0,0,0,0,41,0.000000,0.031981,0.000000,0.020445,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3854.190669,3379.032934,4015.173664,4277.304089,25.838567,26.219302,137.213519,134.198898,18.779636,1853.461480,0.295455,0.689862,0.017549,0.023132,0.015687,0.013826
174,348000,-0.216890,122.652296,4.874824,-401.5275,0.000792,79.9226,0.000000,0.2,9.9,1263,1,1262,0,0.0000,2.9400,3390,398,37,1,37,3390,0.451220,0.435957,0.010032,0.010914,0.000792,0,paper_literal_eq15_eq20_joint_v3,paper_joint,paper_fixed_v1,paper,0.000000,paper_eq9,vanilla_mappo_paper_env_v2,tanh_squashed_normal_v1,eq17_engineering_thresholds_unbounded_tail_v2,"{""d_att_max_m"":null,""h_adv_m"":5000.0,""h_att_m"":2000.0,""h_max_m"":10000.0,""h_min_m"":0.0,""high_altitude_tail"":0.1,""version"":""eq17_engineering_thresholds_unbounded_tail_v2""}",-1.572224,-0.524075,-0.205236,-0.068412,34.285008,11.428336,0.000000,0.000000,0.000000,0.000000,-345.834852,-115.278284,-88.200000,1.235078,1.218695,1.249080,0.211082,30,1076,2,36,126022,23962,8193,71732,58760,7752,869,55159,0,0,0,0,2,36,0.066667,0.033457,0.000238,0.015000,2871.308331,2523.018056,2871.308331,3219.598605,32.740536,32.740536,101.309871,101.309871,218.211201,2818.779133,0.000000,3901.670078,2883.261901,3665.444240,4330.362496,28.922473,25.880229,119.317325,112.494524,27.793509,2245.822180,0.200000,0.687588,0.014907,0.026040,0.010473,0.008208
